Text ID;Comment;Target;HS Level;;;;;;;;;
lrytas_sql_2520;"Labai keista, kai Europoje uždrausta pvz. nacių veikla ir propaganda, bet tuo pat metu leidžiama musulmonų veikla ir propaganda. O juk musulmonai nepalyginamai pavojingesni europinei civilizacijai. Europoje, JAV, Australijoje norintys apsigyventi musulmonai turi būti priimami tik su sąlyga, kad jie atsisako musulmonizmo, apsikrikštija ir išmoksta vietos kalbą. Tik taip galėtų išlikti Europa. Deja Europa pati serga mirtina liga - kairumu, karingu ateizmu, todėl europiniai komuniagos jokiu būdu neleistų reikalauti tokių sąlygų. Tai yra klaidinga nuostata, vedanti į sunykimą, pralaimėjimą muslimų ""civilizacijai"", t.y. į europos pražūtį.";Muslims (Islam);Level 3;;;;;;;;;
lrytas_sql_2520;nesuprantu iskur pas zmogu tiek kvailumo kad gali rasyti gerai apie susiktus babajus t.y.religinguosius islamiecius.gal jau pamirso kiek auku buvo per rugsejo11 ispuoli o gal pamirso londono metro istorija.beje ju daugeja ir dauges nes jie pis..i kaip triusiai o dar kvailes lietuvaites su jais susideda ir jau tada tampa musulmonemes.ir dar prisi...a babajuksciu tai va kaip jie plinta, o mus naikina sprogdindami.pries rasydami tokius straipsnius pagalvokit kokia nesamone rasot.....;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_2520;kada pasaulis isvis pasveiks nuo tokio dalyko kaip religijos... nesvarbu ar tai islamas, krikscionybe ar visa kita;General;Level 1;;;;;;;;;
lrytas_sql_2530;Dieve!,neprasau padaryti mane turtingu,bet maldauju,duok man nors tiek pinigu,kiek vargseliai kunigai turi....amen!;Christian;Level 1;;;;;;;;;
lrytas_sql_2530;sventas rastas, biblija ar dar kaip bevadintum yra vaiku pasaka pagrysta astronomija ir astrologija, kas turi bent elementariu astronomijos ziniu puikiai zino, kad tai kas aprasyta yra elementarus saules ciklas ir jo judejimas per 12 horoskopo zenklu.;Christian;Level 1;;;;;;;;;
lrytas_sql_2530;"tai netiesa nei Fatima,nei Lurdas nepades,nes Dievas yra dvasia ir reikia garbinti dvasioje ir tiesoje;jei katalikai pasidare garbina statulas ir tiki neva kazkokiais marijos apsireiskimais,tai cia yra tik setono darbas klaidinti zmones nes Sv.Rsatas draudzia tai daryti.Geriau pasiskaityk ka raso ir suzinosi tiesa.";Catholics;Level 1;;;;;;;;;
lrytas_sql_2535;miergos...o norima grįžt į veronikų laikus,kada bet koks bezdantis nuo nedarbo kunigėlis yra svarbiau už moterį,motiną ir vaikus,tpfu;Christian;Level 1;;;;;;;;;
lrytas_sql_2537;Na matai, čia jau nuo Kristaus laikų taip...Kuom krikščionybė sudomino turtingus romėnus? - Nuodėmių atleidimu ir paėmimu į dangų. Kuo didesnė auka - tuo sunkesnes nuodėmes atleidžia... Kažko nesiseka Pikasui - Bernardinuose kažkokie piliečiai triuškina į vienus vartus..ir svarbiausia TS buvę rinkėjai. Man rodos pačiam Pikasui teks stoti į apkasus ir ginti ambrazūras...;Christian;Level 1;;;;;;;;;
lrytas_sql_2542;jooo........ eilinis katalikizmo sedevras, nera ko stebetis, kad salys kuriose zmones kazkiek protauja, jau senai nebe katalikiskos. kaip katalikas taip kvailelis arba atbulai. tai religija mikstoms galvoms. AMEN;Catholics;Level 1;;;;;;;;;
lrytas_sql_2542;"Haaaaaahahahaha, skerdikai, bravooooo.Eilinis faktas, įrodantis, kad religingi ""žmonės"" - puolusi, degradavusi žmonijos kasta. Tai masė žiaurių besmegenių, kurie skaitydami savo gimtąja kalba juodu ant balto parašytą tekstą, nė velnio nesuvokia. Laikas (bais senai) naikinti religinius centrus Lietuvoj kaip grėsmę keliančius šaltinius. Dar to betrūko, kad Lietuvoj vyktų karas dėl religinių šiukšlių (supuvusių mėsgalių). Vienas judėjimas jau buvo, kai lenkai kėlė triukšmą dėl kažkur perkelto paveikslo iš bažnyčios. Nu ir purvas ta religija.";Religious people;Level 3;;;;;;;;;
lrytas_sql_2542;Perskaičius pavadinimą čiut negera pasidarė,perskaičius visa tema visai.. Kaip taip galima? Gal čia bandymas žmones nuo bažnyčios atstumt? Pavykęs manyčiau.Velniop tokias bažnyčias kurios pešasi dėl lavonu(palaikų).;Christian;Level 2;;;;;;;;;
lrytas_sql_2542;ar dar lenkams nepabodo monotejistines dogmos ? kas per religinis fanatizmas .;Religious people;Level 1;;;;;;;;;
lrytas_sql_2542;Barbarai tie lenkų kunigai! XIII amžiaus atgyvenos!;Christian;Level 1;;;;;;;;;
lrytas_sql_2542;issigimeliai tie lenku kunigai,kazkokie tai vos ne kanibalai,atrodo kad geriau melstis prades ,skaitau kad tai iskrypimas...pasibjauretina,paliktu jie numirelius ramybej jofana...;Christian;Level 2;;;;;;;;;
lrytas_sql_2545;Kiekvienais metais viksta homo-lesbi paradai. Iskripelei zigiuoja lik nugaleja kriksciuoniskas vertybes. Net Jeruzalei viksta sita setoniska eisena pries kriksciuonis. Protestantai atvere duris homoseksualistams, ten oficialei homikai pastoriai ir biskupai ticijosi is Jezaus pralieto kraujo. Katalikai ir pravoslavai dar laikosi, nes turi tam tikra nuomone homo atzvilgiui. Neleikime sodomitu ir musulmonu i musu givenima!;Other Christian;Level 1;;;;;;;;;
lrytas_sql_2545;Tikrai baisi problema laukia civilizuoto pasaulio su tais musulmonais: jie labai greitai dauginasi, plečiasi, nekenčia kitatikių. Tuo tarpu krikščioniškasis pasaulis išsigimsta: plinta narkomanija, lytiniai iškrypimai, palaipsniui prarandamas visus vienijantis tikėjimas religija. Jei taip tęsis, be abejo musulai įsigalės.;Christian;Level 1;;;;;;;;;
lrytas_sql_2545;Tikrai baisi problema laukia civilizuoto pasaulio su tais musulmonais: jie labai greitai dauginasi, plečiasi, nekenčia kitatikių. Tuo tarpu krikščioniškasis pasaulis išsigimsta: plinta narkomanija, lytiniai iškrypimai, palaipsniui prarandamas visus vienijantis tikėjimas religija. Jei taip tęsis, be abejo musulai įsigalės.;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_2545;"Manau kad musulmonai tai Dievo rustibes irankis kuris bus panauduotas tam tikram laikui. Musulmonu ""armija"" Europoja sudaro miljonus arabu, kurdu, afrikeciu, kosovoalbanu ir t.t.!!! Visi jie skaito kito tikejimo zmones sunimis ir nesvarbu kad jie gali sendiena sipsuotis, rytoi tai nupjaus su ta pacia sipsena galva. Uz ka gi sita rustibe Europai? Vis uz ta pati seksualinius iskreipimus. ES vadovauja stipri homoseksualistu ir lesbieciu lobi. Jie propagoja iskripimus. Idomu... Ten kur nera daug homo-lesbi, nera ir musulmonu. Matit Dievas apsaugo...";Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2545;Brangieji,Bet kaip jus atskirsime islamo moderatus nuo islamo radikalu? Tai yra neimanoma. Todel vienintele reali Europos saliu politika - deportuoti pasizymejusius islamistus, ir visiems musulmonams pasiulyti nesdintis is musu saliu - galbut apmokant jiems ju issidesdinimo is Europos kastus.;Muslims (Islam);Level 3;;;;;;;;;
lrytas_sql_2545;O draudimas kritikuoti Muhameta, teikiant laive dergti Kristu - ar tai nera islamizacija??;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_2565;Kodel tata taip gina cecenu banditus ir musulmonu ekstremistus Rusijoje ir tyli del Tibeto tautos genocido Kinijoje? Ar jam musulmoniski cicenu banditai brangesni uz taikius Tibeto vienuolius?;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2569;To:141Ai,nedurnink cia visu ir nepilk ugnies i zibala.Su musulmonu?Vaikeli,tu dar ju nepazysti,jei taip sneki.Pazystu gyvenanciu su muslimais,tik nezinau,kuri is ju laiminga.Visos nori begti,bet nelabai gali ir neturi kur.;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2574;Islamas -baisi religija,musulmonai-baisi tauta.Ar musulmone gali vadintis moterimi.Ji baisesne uz zveri,jeigu eina zudyti.Fanatizmas ir kraujas,tai musulmonu devizas.;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_2574;Nezinia dar ,kas suplanavo sprogimus Maskvos metropolitene ... bet rusai gali pasiguosti ,kad tai GAL ne savi,GAL kokie islamistai ar cecenai ... O stai lietuvis lietuvi smaugia,dergia ir kitaip doroja ,bet taip pat galime pasiguosti,kad NORS ne gatveje , KOL KAS bent internete .... Tik ar ilgai ?!;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2584;"Sakot krikscionys yra kitu kankintojai? Beda ta, kad neskiriate religijos nuo tikejimo. Katalikybe yra ne tikroji krikscionybe, nes daug kas yra paremta tradicijom, beje ir is pagonybes, o ne Biblija. Sitai galbut pades atsimerkt kai kuriems, kurie aiskina, kad krikscionys yra kankintojai, o ne kankiniai: youtube.com/watch?v=Uw_1C7GJeU4 ; o cia dar pamastymui: youtube.com/watch?v=EO19hTkgkzU";Catholics;Level 1;;;;;;;;;
lrytas_sql_2584;"Kad visos tos biblijos, evangelijos - ne kas kita, o ŽYDŲ TAUTOS EPAS, PASAKOS. Na, kaip suomių "" Kalevala"" . Lietuviai juk irgi nestokoja pasakų. Kodėl sekame žydiškas? Juk savos pasakos mielesnės. Tik tautos išdavikai gali taip įkyriai kišti svetimos tautos pasakas ir reikalauti tikėti jomis, kaip realybe, ir dar atlikti absurdiškas apeigas. Lietuviai, būkit protingi, ir nepriimkite žydų pasakų, kišamų kiekvieną dieną ne tik kunigų, bet jau ir mokyklose...";Christian;Level 1;;;;;;;;;
lrytas_sql_2584;Anot tikinčiųjų, aklas tikėjimas priešistorinėm zydu pasakom - proto viršūnė. Tie kurie nieko nežino, bet aklai tiki, yra labai mylimos ir kruopščiai kerpamos bažnyčios avelės, o va norintys žinoti ir ne tokie patiklūs. Nepatogūs tokie, oi nepatogūs, religiniams demagogams ir jų firmų bizniui...;Christian;Level 1;;;;;;;;;
lrytas_sql_2584;Įdomu tai, kad dvidešimtąjame amžiuje kankinimų technologijas ištobulinę ir modernizavę bolševikai bei naciai viso labo perėmė krikščionių bažnyčios teisinę praktiką. Efektyvūs buvo ir nacių pirmatkų sukurti tardymo įrankiai - juk kankinami žydai noriai prisipažindavo platinę marą ir juo užkrėtę miestų bei kaimų vandenis. Kad tik gailestingieji krikščionys liautųsi lupinėję nagus, laužę kaulis ir leistų kuo greičiau numirti!;Christian;Level 2;;;;;;;;;
lrytas_sql_2407;tu dar tiki muslimu propaganda???;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2407;"ko prasesi muslimu teroristai,ta dabar ir srebia.zydai rupinasi savo salies saugumu,ir jie teisus.juokinga darosi skaitant komentus-tiek bandanciu rasyti lietuviskai,bet rusiskas nacistinis akcentas islenda vistiek:D.tipo-bei zidov,spasai rasiju;D.";Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2407;man vienuodai, bet musulmonai mane uzpiso su savo naglumu!;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2408;"Ar daug girdejot,kad zydu tautybes zmones rengtu teroro aktus po visa pasauli?Tai daro tik musulmanai.Ir daro tai beveik kasdien,didesniu ar mazesniu mastu.Kazkodel visi apie tai ""pamirso"".";Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2408;tai bus arabu musulmonu prisileide....neduok Dieve cia to brudo priplus...;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_2408;Tai dar vienas įrodymas,kad reikia į Lietuvą musulmonų neįsileisti.;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2408;"kuo daugiau tam jusu kare bus nudeta muslimu - tuo geriau, kuo daugiau muslimai isnaikins jusu - tuo geriau ir ne tik mums, bet ir visam pasauliui, naikinkites ir nemazinkit tempu ;)";Muslims (Islam);Level 3;;;;;;;;;
lrytas_sql_2409;"Dar vienas žydelis ""proto bokštu"" dedasi manydamas, kad biblijoje tik tiesa parašyta. Atsitokėk, žmogau, juk biblija parašyta siekiant į DIEVO vietą pastatyti šėtoną- žydų ""dievą"". Kadangi žydai- šėtono visai nuosava tauta, tai ir vykdo šėtoniškus darbus, žudo, vagia, meluoja...";Jews ;Level 2;;;;;;;;;
lrytas_sql_2409;As ne kurcias fanatikas kad biblija salia saves laikyciau.Man uzteko ja perskaityti.;Christian;Level 1;;;;;;;;;
lrytas_sql_2409;o islamistai zudo pagal kieno paliepima? O lietuviai afganistane ir irake? O amerikieciai,anglai,prancuzai,vokieciai ir visos kitos tautos be jokios isimties?Panasu vargseli,kad esi pats sau vienas kvailys ir pats sau dievas vienam asmeny. Uzuojauta.;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2409;vis tik ka apie musulmonus bekalbet,jie turi viena gera savybe-toki kaip tu apsesta asila,besidedanti ju Dievu senai butu paskerde ir ir sunims susere. Gal net pritarciau siuo atveju-per didele slykstyne esi,kad galima butu gailetis tokio issigimelio.;Muslims (Islam);Level 2;;;;;;;;;
lrytas_sql_2409;Visos religijos pripazista,kad yra vienas Dievas. Reiskia tas Dievas visai zmonijai tas pats. Bet visi bando irodineti,kad ju Dievas yra geriausias,o musulmonai per prievarta kitus vercia i islama. Tai kur cia supratimas,kad Dievas yra vienas? Kalba apie viena Dieva,o tuo paciu patys mano,kad kiti tiki i kitoki Dieva. Tai absurdas ir siauraprotiskumas! Del to ir karai vyksta tarp religiju. Kas zudo Dievo vardu,tegul nesistebi,kad gauna atkirti atgal. Dievas pries zudynes.;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2409;Žydams reikia aukso veršio ir pinigų maišo.Jie tik moka bizniauti ,o ne darbus dirbti.Očigonai- tiktai apgaudinėti ir vokti,Sako ,kad dievas jiems tai leidžia,nesčigonas pavogė vinį kalant Jėzų prie stulpo. Kodėl krikščionys sugalvojo kryžių?;Jews ;Level 1;;;;;;;;;
lrytas_sql_2604;ne į temą-o, jei Kristų būtų pakorę, o ne prikalę prie kryžiaus, tai netikintiesiems būtų daugiau naudos-žiūrėdami į bažnyčios bokštą galėtų nustatyti vėjo kryptį ir stiprumą... rūkymas labiausiai kenkia žmonėms, turintiems arklišką sveikatą...protinga moteriškė žino, kad namų ūkyje nėra nieko geresnio ir naudingesnio, nei savo kaltę jaučiantis vyras...;Christian;Level 1;;;;;;;;;
lrytas_sql_2434;as dirbu gera darba pgldiploma, su pinigais problemu neturiu. Tik man dauguma ciabuviu vikingu svedu ir musulmonu atrodo kaip pavydzios ir piktavales kiaules. Del to domiuosi, ar norvegijoj galima butu sutikti geru zmoniu. Tai jau noriu kazkur persikruatyti, nes nebepavezu pazeminimu ir sovjetines kulturos. Tai ar norvegija, ar tik jau svedija-paskutine sovjetine valstybe?;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2615;truksta zodziu, sitam debilui nuotraukoje niekas nebepades. Ant kaktos parasyta - debilavotas ir negaliu galvot..Kam tokius laikyti, kad ir kalejime...taigi nudet kaip suni ir palikt patvorej...Tik taip..tiek bedarbiu lietuvoj, neturi uz ka savo seimos nariu islaikyt, bet sita debila reikia pamaitinti ir siltoj kameroj laikyti, kaip gi kitaip, kataliku ir megztu bereciu salyje tokie istatymai!!;Catholics;Level 1;;;;;;;;;
lrytas_sql_2439;mire dar vienas -judo -krikscionybes skleidejas .beje pagal pasa juk zydukas.netikit !nieko gero ta religija niekam neatnese .lietuvius skerde ,verte buti vergais .gal pasidomekit kaip degino pagonybes sventyklas ir t.t. ta paty gavo cerkves is trockio{bersteinas lionka}lenino{bonar}ir t. t. ir t. t. ...o teorija mardaho levi?!k.markso !kas tai .cia atsakymas 113 -daunui ,iq ,nera tinkamas ,niekam .prageriaivisai savo kose ?. ogal neturejai niekad.;Catholics;Level 1;;;;;;;;;
lrytas_sql_2439;Kataliku baznycios yra pedovilijos irstva, o jos tarnai dydziausi iskrypeliai ir pedalai. Baznycia-opiumas liaudziai. Kunigai turi buti paleisti o baznyciose turi buti palikti tik sargai, kad visi norintis galetu kada nori ateiti ir pasimelsti dievui, o nebuti meldziamiems kunigu-pedalu. Tarp kitko GRU nepriklauso KGB, GRU priklauso Rusijos kariuomenes Generaliniam stabui ir nuolat konkuruoja su KGB-FSB, kas skatina nuolatini auksta zvalgybini lygi. Dalbajobai is CZV, MI6 ir degeneratai is LT VSD buvo nuolat mulkinami ir gaidinami. Geriau uz KGB-FSB ir GRU su SVR nera. Slava Rossii!;Catholics;Level 2;;;;;;;;;
lrytas_sql_2439;Musu kunigai irgi nekitoki atidavineja svarbe informacija VSD pareigunam ir policijai;Catholics;Level 1;;;;;;;;;
lrytas_sql_2495;Vieni pavojingiausių žmonių pasaulyje yra religiniai fanatikai. Ir nesvarbu kokiai jie religijai atstovauja.;Religious people;Level 1;;;;;;;;;
lrytas_sql_2497;"Kai i mano duris pabeldzia tie Jehovos ispazinejai, as juos paprasciausiai pasiunciu toli, toli (tada jie pasizymi, kad i tavo namus daugiau nereikia sugrizti; kitaip po kiek laiko vel atsivelka). Parodyk man nors viena Romos Kataliku kuniga, kurios vaiksciotu po namus kisdamas visokias brosiuras ir prasydamas atverti akis tikejimui. Dievas kiekvieno is musu sirdyje arba yra, arba nera. Tikejimo pasirinkimas turi buti laisva valia, o ne ikyriu kvietimu. Taip, visiskai sutinku su tavimi, kad man visai tas pats koki tikejima ispazista mano seimos nariai, gimines, artimieji, draugai, bendradarbiai ir etc. Tai ju pasirinkimas. Bet sitas straipsnis yra eiline, uzsakyta reklama nuo kurios vercia vemti.";Other Christian;Level 1;;;;;;;;;
lrytas_sql_2619;"Ir žydas Pikasas, ir kunigas negali atsakyti klausimo ( "" Ar žydų holokaustas įvyko pagal žydų "" viešpaties"" valią?"" ) iš žydų egzistencijos srities. Matyt ta žydų egzistencija- neteisėta. Na, o jeigu egzistencija- neteisėta, tai žydų sunaikinimo būtinybė- neatšaukiama. ------------------- Tiesa, ""religijos"" skyrelyje vienas žydukas, apsimesdamas ""kunigu"", bandė aiškinti, kad vokiečiai kalti jog ""viešpats"" žydukam įtaisė holokaustą, bet susipainiojo ir nutilo. O Pikasas iš viso apie ""viešpaties"" egzistavimą matyt visai supratimo neturi, todėl to klausimo neatsako... O dar kataliku dedasi...";Christian;Level 1;;;;;;;;;
lrytas_sql_2629;prie komunistų buvo tik DVI PUSĖS - vieni bijojo partinio sekretoriaus, o antrieji - Dievo ir Bažnyčios. Dabar jau panašu kad ir Bažnyčia dėjo ant visų, o apie valdžią nėra ko ir ....;Christian;Level 1;;;;;;;;;
lrytas_sql_2629;Įdomu, kiek tavo bažnyčia paaukojo berniukui?;Christian;Level 1;;;;;;;;;
lrytas_sql_2633;Grazu buvo skaityti iki to kvailo kunigo: Abu tikintys esate, negražu nuodėmėje be palaiminimo gyventi...;Christian;Level 1;;;;;;;;;
lrytas_sql_2633;"Grazus straipsnis - tik sita vieta prajuokino ""Abu tikintys esate, negražu nuodėmėje be palaiminimo gyventi,  priminė dvasininkas' ==> koks ten tas nuodemingas gyvenimas tokiam amziuj? :)) Kunigelis matyt 'aukos' uzsigeide :))";Christian;Level 1;;;;;;;;;
lrytas_sql_2647;"Viena tik išvada - tai prostitutė, kuri kuria pasakas. Jei perskaitai visą ""skaitymėlį"", jokie galai nesueina. Musulmonas yra visur mususlmonas ir Irane, ir Amerikoj. Ji buvo jo prostitute, o apie jo meilę ir jai suteiktus turtus, tai paistalai. Tik vaikai gali tikėti. Nebent ji gali papasakoti, kaip jai kailį dulkindavo...";Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2660;Prancuzijoje mececiu jau daugiau, nei baznyciu, pagal skaiciavimus 2047, kataliku salyje bus 7-8%, o musulmonu 86-88%, o dabat atvirksciai, paziuresim kaip pasnekesi, kai po 30 metu Lietuvoje bus kelios valstybines kalbos, o tavo vaikai bijos eiti i gatve, nes ten siautes azijeciai...o tokiu vietu jau yra ir europoje...;Muslims (Islam);Level 1;;;;;;;;;
lrytas_sql_2665;Prisiminkite už kokius klounus balsavote per rinkimus? Ar tik ne tokius pačius išverstaskūrius save vadinančius koncervais, krikščionimis, liberalais ir pan.? Tad nesistebėkite tokių vagnorinių debilinių išverstaskūrių ir esate verti... Juk už juos ir vėl balsuosite...;Christian;Level 1;;;;;;;;;
lrytas_sql_2665;Jei kuris iš jų yra krikščionis - L.Dinius, A.Sacharukas ir L.Kernagis - tai tegul pirmi meta akmenį... Gėdingiau net negalima. Bet Dievas šiems pseudo-krikščionims atseikės, pamatysite...;Christian;Level 1;;;;;;;;;
lrytas_sql_2667;pas musulmonus karią-Visur tvarka ir šalys Laisvos nuo kyšių,korupcijos...o mes,neduosi-nersutvakysi reikalų...Tai va ir prievartauja Tautą kyšininkų klanas ypač jų ten prie abonientų daug ...Gera mokslą išėjo;Muslims (Islam);Level 1;;;;;;;;;
