Text ID;Comment;Target;HS Level
lrytas_sql_1494;"Kolūkių pirmininkais buvo(dažniausiai)bemoksliai,kilę iš bežemių,na tokie alia butkevičiai.Jų sveikinimų perliukai:""Draugai ir draugystės sveikinu jus su geguŽO vienas"".Kompartijos(kolūkių) sekretoriais dažnai būdavo rusų arba lenkų kilmės,Šalčininkų rajono vieno veikėjo sveikinimas""S prazdnikom maj odin"".O šiandienos mitinguose pasigedau kompartijos socialdemokratų elito""Čė Ju,Butkevičiaus,Kirkilo,geležinės kumelės ir kitų komunistinės beprotybės apimtų????Kur jie?Pernai raudonomis vėliavomis plaikstėsi ir pažadus žarstė,o šiemet ką?Valdžia paimta?Galima ir Kanaruose vartytis?";PP_LSDP;Level 1
lrytas_sql_1494;"Kolūkių pirmininkais buvo(dažniausiai)bemoksliai,kilę iš bežemių,na tokie alia butkevičiai.Jų sveikinimų perliukai:""Draugai ir draugystės sveikinu jus su geguŽO vienas"".Kompartijos(kolūkių) sekretoriais dažnai būdavo rusų arba lenkų kilmės,Šalčininkų rajono vieno veikėjo sveikinimas""S prazdnikom maj odin"".O šiandienos mitinguose pasigedau kompartijos socialdemokratų elito""Čė Ju,Butkevičiaus,Kirkilo,geležinės kumelės ir kitų komunistinės beprotybės apimtų????Kur jie?Pernai raudonomis vėliavomis plaikstėsi ir pažadus žarstė,o šiemet ką?Valdžia paimta?Galima ir Kanaruose vartytis?";PV_Politician;Level 2
lrytas_sql_1494;"negražus Lietuvos komunistų, save vadinančių socialdemokratais, išsityčiojimas iš šimtų tūkstančių bedarbių, pensininkų bei visų skurdžiai gyvenančių Lietuvos žmonių, premjere Butkevičiau...Mačiau praeitais metais, kaip mūsų ""socdemai"" ( partijos grietinėlė) įraudusiais veidais ( aišku, ne nuo raudonų marškinių) Neries pakrantėje klausėsi žemo meninio lygio koncerto ir garsiai plojo...Manau, tai tik saujelės komunistuojančių socdemų šventė.Gėda!";PP_LSDP;Level 1
lrytas_sql_1494;Paziurejau Rusijos komunistu rupora ''Pravda''internete.Ne vienos raudonos veliavos.Lietuvos komunistai lenkia Rusijos komunistus.URA,TOVARISCI!VSIO ZOKONNO!;PV_Communist/USSR;Level 1
lrytas_sql_1494;"raudonieji komunistiniai ""homosovieticus"" negali pamiršt sovietinių tradicijų,tfiu ant ju, komunistinės jie lervos ir tiek....";PV_Communist/USSR;Level 2
lrytas_sql_1494;tik narystė NATO amžiams užčiaups penktąją koloną ir pastatys juos į vietą.;PV_Pro-Russian;Level 1
lrytas_sql_1494;Tokia šventė yra Lietuvos gėda. Ką mes švenčiame? Buvusių okupantų ideologine šventę. Tai gal dar švęskime ne tik raudonųjų fašistų, bet ir rudųjų - Nationalsozialistische Deutsche Arbeiterpartei, sutr. NSDAP - beje, labai panašu į LSDP ypač dabar kai sudaryta koalicija su darbo (Arbeit) partija.;PP_LSDP;Level 1
lrytas_sql_1494;Tokia šventė yra Lietuvos gėda. Ką mes švenčiame? Buvusių okupantų ideologine šventę. Tai gal dar švęskime ne tik raudonųjų fašistų, bet ir rudųjų - Nationalsozialistische Deutsche Arbeiterpartei, sutr. NSDAP - beje, labai panašu į LSDP ypač dabar kai sudaryta koalicija su darbo (Arbeit) partija.;PV_Communist/USSR;Level 1
lrytas_sql_1503;klanas nerimsta ,ir koks susiktas konservu reikalas ,kur ji randasi !!!;PP_TS-LKD;Level 1
lrytas_sql_1504;GERBIAMIEJI! Būtina reikalauti ir išsireikalauti, kad nebedelsiant būtų atliekamas P I L N A S Valstybės auditas, kurį prieš rinkimus labai garsiai žadėjo socdemai, ir pavogtas 51 000.000.000 p a i m a m a iš tų, kurie tą 51 milijardą pasisavino, p a s i v o g ė. Pradėti siūlau nuo žydų kabilio, žydkabilio bočkariovo, degutienės, landzbergo ir polikarpovnos, o taip pat nereikėtų užmiršti ir dvigubos žydelkos B, t.y. butrimienės-brazauskienės, geros polikarpovnos draugės. Būkim visiems vienodai teisingi.;PV_Politician;Level 1
lrytas_sql_1504;tik debilai vertina niekam nereikalingas moteris (JU PROBLEMOS GYLIAI PSIHINES), tautoje tai pajuiokos objektas- visuomene degraduoja, kam patinka senmerges- tai degeneratyvumo pozymis. O si jau pradejo rinkimine agitacija, tolerastai liberastai zavekites :);PV_Liberal;Level 1
lrytas_sql_1506;cia jums ne Uspaschikas , cia paprasti zmones , juos galima ir teisti , o va svarscikas jiems ne pagal dantis;PV_Politician;Level 1
lrytas_sql_1509;kas laimes??bet svarbiausia ,tai koks kelias bus pasirinktas??nes p.Kubilius su savo komanda jau buvo nuejes i socdemu --vse zakonno Istatymus!! nebeliko jokios pagarbos tautai!! gaila -toks poziuris i Lietuvos nepriklausomybe!!;PP_LSDP;Level 1
lrytas_sql_1510;2014m. KANDIDATUOS Į LR PREZIDENTO POSTĄ TRIJŲ ŽEMAITIJOS IR EMIGRANTŲ BLOKAS, NEPALIKDAMAS JOKIO ŠANSO nei KONSERVATORIAMS, nei KOMUNISTAMS, nei KITIEMS POLITINĖS KORUPCIJOS VEIDMAINIAMS.Su pagarbaP.S. Tai atsakas į 2013-04-24d. 23 val Lietuvos ryto TV laidą NUOGA TIESA. Antikorupcinės Konstitucinės Partijos pirminininkasŽemaitijos prezidentas;PV_Communist/USSR;Level 1
lrytas_sql_1510;"Šiandien Uspaskicho darbo partija, siekdama išvengti atsakomybės, susijungė su niekam anksčiau negirdėta ""leiboristų partija"". Girdėjau, kad su šiuo hibridu planuoja susijungti ir ""driskių kelias""....Irgi kad išvengtų atsakomybės...";PP_Other;Level 1
lrytas_sql_1513;Dar per anksti Grybauskaitei palikti Lietuvą. Ji dar bus reikalinga Lietuvai ir sekančią kadenciją. Kol Lietuvoje siautėja kremliaus kareiviai gazoafiorkinai ir aktyviai veikia kremlinės šaltpizdaitės, nevalia Grybauskaitei palikti Lietuvos. Galima tik įsivaizduoti, jeigu ji nebūtų į vietą pastačiusi gazpromonio vyktara ir jo šutvės, pasekmės Lietuvai būtų pragaištingos.;PV_Pro-Russian;Level 1
lrytas_sql_1513;KAD SU SAVIM PASIIMTU VISA KONSERVATLYBERASTINY GYVATYNA SU ,,SESELIU-VAIDUOKLIU, VYRIAUSYBE IR JOS VADU KUBILIUM, O MOKYTOJA LIANSPIRDY PATAREJU.;PP_TS-LKD;Level 1
lrytas_sql_1513;KAD SU SAVIM PASIIMTU VISA KONSERVATLYBERASTINY GYVATYNA SU ,,SESELIU-VAIDUOKLIU, VYRIAUSYBE IR JOS VADU KUBILIUM, O MOKYTOJA LIANSPIRDY PATAREJU.;PP_LS;Level 1
lrytas_sql_1513;"Nebedelsiant turi būti atliekamas P I L N A S Valstybės auditas, kurį prieš rinkimus labai garsiai žadėjo socdemai, ir pavogtas 51 000.000.000 p a i m a m a iš tų, kurie tą 51 milijardą pasisavino, p a s i v o g ė. Pradėti siūlau nuo žydų kabilio, žydkabilio bočkariovo, degutienės, landzbergo ir polikarpovnos, o taip pat nereikėtų užmiršti ir dvigūbos žydelkos B, t.y. butrimienės-brazauskienės, geros polikarpovnos draugės. "". Būkim visiems vienodai teisingi.";PV_Politician;Level 1
lrytas_sql_1513;Reikės pranešti ES vadovybei apie jos idiotiškus išsišokimus palaikant Garliavos banditų klaną ir komunistišką aktyvizmą.;AC_Political activists;Level 1
lrytas_sql_1514;Neįtikėtina, skaudu, gaila, apmaudu. Šapras išeina, o prakeikti socdemai ir konservai lieka? Kodėl? Kodėl tie išperos neišsikaria? Ilsėkis ramybėje, Vytautai. Mums tavęs labai labai...;PP_LSDP;Level 2
lrytas_sql_1514;Neįtikėtina, skaudu, gaila, apmaudu. Šapras išeina, o prakeikti socdemai ir konservai lieka? Kodėl? Kodėl tie išperos neišsikaria? Ilsėkis ramybėje, Vytautai. Mums tavęs labai labai...;PP_TS-LKD;Level 2
lrytas_sql_1521;the Best ant Lietuvos ! o konservai sh...;PP_TS-LKD;Level 1
lrytas_sql_1524;vietoj paprasto pasakymo : taip, esu kaltas. Jis išsisukinėja, leidžia milijonus advokatams. Kokia to prasmė ? Ir taip visi žino jo turto kilmės paslaptį - tai Kremlius, davęs dujų tarpininko monopolį. Ir už tai svarščikas iš Kėdainių turi atidirbti politikoje keldamas sumaištį. Melo trumpos kojos, kniaziau. Ir tavo subinlaižių už pinigus armija tokia pati....;PV_Politician;Level 1
lrytas_sql_1527;Kiek tie komunistiniai ūkininkai gali verkšlenti...dėl svetimos žemės? Juk jei žemė priklauso kaimynui- kodėl jis turi tam raudonajam parduoti po 8 lt/ha, kai kiti jam moka po 4000 lt /ha. kas čia per išsigalvojimai...;PV_Communist/USSR;Level 1
lrytas_sql_1529;Estai..estai eina kardinaliai kitu keliu. Tu renkieisi arba socializmą, arba liberalizmą. Estai pasirinko liberalizmą, o lietuviai ir toliau tiki,kad komunistai išgelbės jų subines. Čia yra esmė. Mes renkamės andriukaičius, o estai liberaliai mąstančius politikus. Nors..koks ksirtumas, po kelerių metų jokių pensijų Europoje nebus.;PV_Communist/USSR;Level 1
lrytas_sql_1529;kad suknisti runkeliai nuo pat pradzios renka komunistus. Dabar jus norite kazka pakeisti, bet valstybingumo daigus pasejo tie patys komunistai. Norite pokyciu? Teks viska rauti su saknimis ir statyti valstybe is naujo- kito kelio nera.;PV_Communist/USSR;Level 1
lrytas_sql_1529;Kodėl estas pensijai jau sukaupė dvigubai daugiau nei lietuvis?, todėl, kad Lietuvis po 91 m. įvykių - 93 m. atgal į postus susistatė komunistus.;PV_Communist/USSR;Level 1
lrytas_sql_1529;"Lietuvoj zodis ""privatu""...asocijuojasi su zodziu ""apip*sti"". Kiekvienas privatininkas galvoja kaip daugiau uzdirbti ir maziau atiduoti klientui! Nesvarbu ar tai prekybos centras, ar gamybos imone, ar medicina...Lietuvoj niekas nepatikes, kad kazkoks privatus pensiju fondas elgsis garbingai su savo klientais, jie gi ne LABDAROS fondas, ju tikslas pelnas, o visa kita kas liks...Kur visi konservai buvo kai privatizavo LT Telekoma, Mazeikiu Nafta? Reikejo is privatizacijos gautas lesas padeti i pensiju koki nors fonda, juk tai buvo dabartiniu pensininku sukurtas turtas, kurio protingai naudojant butu pakake ir ateinancioms kartoms.";PP_TS-LKD;Level 1
lrytas_sql_1529;Todėl, kad protingi estai sugeba nerinkti komunistų ir populistų į valdžią, o durni lietuviai jau 23 metus laipioja ant to paties grėblio.;PV_Communist/USSR;Level 1
lrytas_sql_1529;Vis lygina su tokiais paciais ubagais Latvija ir Estija.Gal palyginkite kaip kaupia lenkai,cekai,vengrai, vokieciai ir kiti.Sios dvi salys Lietuvai, tai ne rodiklis, kaip reikia daryti. Ten tie patys buve komunistai valdo.;PV_Communist/USSR;Level 1
lrytas_sql_1533;Reikėtų Lietuvos fufaikinius į tą debilų rojų išsiųsti.;PV_Pro-Russian;Level 2
lrytas_sql_1540;kas per jedinstveninkai sedi teisme???kas jie tokie.tegul neuzsimirst.statysim tikras barikadas,o ne butaforines zuokulos.;PP_Other;Level 1
lrytas_sql_1553;Juokina jie. Niekada jie nebutu pasieke normalios issivysciusios salies lygio, nes prie diktatoriaus Smetonos kaip ir dabar klestejo korupcija, maza grupele turtejo, o kiti skurdo ir masiskai emigravo i visokias amerikas, Smetonos Lietuva buvo fasistine, taciau neturejo nei normalios pramones, nieko gero neturejo, buvo agrarine Treciojo pasaulio salis. Kai pasiziuriu kaip lietuviai pasitinka RA karius 1940 metais tai suabejoju ar cia okupacija buvo? Juk Smetona buvo pripazines Vilniu Lenkijai pasirasydamas 1938 metu sutari, o Klaipeda Vokietijai, pasirasydamas 1939 sutarti. Beje, jei ne Klaipeda tai isvis badu ismire turbut lietuviai butu, nes vien is modernaus vokieciu miesto Memelio (Klaipedos) laikesi Lietuva, nes Memelyje buvo uostas, pramones kaip miesteliui labai daug.;PV_Politician;Level 1
lrytas_sql_1558;"Ex komunistai, kaip jums ta baznycia trugdo...""UZUOJAUTA""";PV_Communist/USSR;Level 1
lrytas_sql_1561;kazkaip nepriima Vesaites , ka ji bepasakytu, tai jau isterija, o juk ji pasake tiesa, ta pati sako ir akademikas Vilemas, na o tie vaikezai kuriu cia daugumas zino viena kuo slyksciau parasyti, o dar konservu klapciuku kruvele, o ji zmogeliai teisi, na o Butkevicius - jis kaip viasada diplomatas, jis nemegsta ryskios kritikos, pasisakymu, nors manau jo nuomone kaip ir referendume pasisakiusiu zmoniu ta pati, sitas reaktorius Lietuvai tikrai netinka..na o estai ir latviai gudrauja, apie ka taip pat teisingai pasake Vesaite;PP_TS-LKD;Level 1
lrytas_sql_1561;raudona galva bobelė nežino kaip išeiti iš trijų pušelių miško - IŠVYT ŠITĄ NESUSIVOKIANČIĄ moterėlę iš ministro posto kol dar nepridarė Lietuvai siaubingų bėdų - GĖDA komunistinėms atliekoms;PV_Communist/USSR;Level 2
lrytas_sql_1567;"isskirus kaip kuriuos individus pavadinimu ""penktoji kolona"" ,zmones supranta ir vertina musu pasiekimus.aisku ,kad norisi gyventi ir pasiekti dar daugiau,bet deja realybe yra tokia.bet visumoje viskas yra gerai ir jei ne parsidavusiu zurnaliugu pastoviai persama neigiama informacija ,viskas yra pakankamai gerai.o kas galejo butiblogiau ,tai pasiziurekite i Siaures Koreja ir suprasite kur mes galejome atsidurti:).visus su sv.Velykom!geros nuotaikos!";PV_Pro-Russian;Level 1
lrytas_sql_1567;Matai koks tamstos siauras protelis,reiskia jei tavo dudos neputi,tai raudonuoju palieki.Vistik neklydau,jog konservatoriskas mastymas(tiksliau nera mastymo)yra totaliai debiliskas.Gerai cia jums batka Landsbergis paskutinius smegenis ishplove.;PV_Politician;Level 1
lrytas_sql_1573;Kaip ir cia rasantys rubliniai rudnosiai- jei nebestovi, tai kam ta zmona reikalinga?;PV_Pro-Russian;Level 1
lrytas_sql_1573;protinga moteris,atsiriboja nuo politikos,ne tai kai tapkinio šmekla kai sena klizma visur prikibusi,o kur gryboves sugyventine kodel kubilistaniečiai nemato valdoves drauge lesbe.arba ta plikagalve lianbergbibio moteriala;PV_Eponyms;Level 1
lrytas_sql_1573;protinga moteris,atsiriboja nuo politikos,ne tai kai tapkinio šmekla kai sena klizma visur prikibusi,o kur gryboves sugyventine kodel kubilistaniečiai nemato valdoves drauge lesbe.arba ta plikagalve lianbergbibio moteriala;PV_Politician;Level 1
lrytas_sql_1583;,na o dabar,kai praktiskai tie patys korumpuoti ''vagys sedi,kaip koncervai,ar socdemai ir kiti isverstaskuriai,tai ka ten saziningui zmogui daryt,tik kovot ir belieka. Va,kai tu po kokiu keliu kadensiju pradesi balsuot uz tokius,kaip Neringa,tada Lietuvele suzides.O tam kad tu tai suprastum,tures dar siu vagiu valdoma salis buti dar labiau nustekenta.''----matai ka raso zmogus ,tai negi nesi i seima ta orasa ot tai ims dar ir pavogs ---cia tau ne juokas ---''SITOKS VAGIU LIZDAS'';PP_TS-LKD;Level 1
lrytas_sql_1583;,na o dabar,kai praktiskai tie patys korumpuoti ''vagys sedi,kaip koncervai,ar socdemai ir kiti isverstaskuriai,tai ka ten saziningui zmogui daryt,tik kovot ir belieka. Va,kai tu po kokiu keliu kadensiju pradesi balsuot uz tokius,kaip Neringa,tada Lietuvele suzides.O tam kad tu tai suprastum,tures dar siu vagiu valdoma salis buti dar labiau nustekenta.''----matai ka raso zmogus ,tai negi nesi i seima ta orasa ot tai ims dar ir pavogs ---cia tau ne juokas ---''SITOKS VAGIU LIZDAS'';PP_LSDP;Level 1
lrytas_sql_1583;Matai,kai zmones atsitokes ir ims balsuoti su protu ir sazine,o ne uz bambali,tada tokiu saziningu zmoniu,kaip Neringa seime bus dauguma,na o dabar,kai praktiskai tie patys korumpuoti vagys sedi,kaip koncervai,ar socdemai ir kiti isverstaskuriai,tai ka ten saziningui zmogui daryt,tik kovot ir belieka. Va,kai tu po kokiu keliu kadensiju pradesi balsuot uz tokius,kaip Neringa,tada Lietuvele suzides.O tam kad tu tai suprastum,tures dar siu vagiu valdoma salis buti dar labiau nustekenta. Nors ir kaip to nesinoretu,bet pamokos brangiai kainuoja.;PP_TS-LKD;Level 1
lrytas_sql_1583;Matai,kai zmones atsitokes ir ims balsuoti su protu ir sazine,o ne uz bambali,tada tokiu saziningu zmoniu,kaip Neringa seime bus dauguma,na o dabar,kai praktiskai tie patys korumpuoti vagys sedi,kaip koncervai,ar socdemai ir kiti isverstaskuriai,tai ka ten saziningui zmogui daryt,tik kovot ir belieka. Va,kai tu po kokiu keliu kadensiju pradesi balsuot uz tokius,kaip Neringa,tada Lietuvele suzides.O tam kad tu tai suprastum,tures dar siu vagiu valdoma salis buti dar labiau nustekenta. Nors ir kaip to nesinoretu,bet pamokos brangiai kainuoja.;PP_LSDP;Level 1
lrytas_sql_1583;Todel ir gyvena zmones zemiau skurdo Lietuvoj,kai tokie sunys kaip tu tik uz nacius balsuoja,nes koncervai isvare is lietuvos daugiau zmoniu ir prazude likusiu pensininku,turbut,daugiau nei tavo tie naciai. Kvailelis esi ir tiek,ka cia apie tokius ir sneket daugiau.;PP_TS-LKD;Level 2
lrytas_sql_1583;Visus iskrypelius spaudzia rusu saugumas ir jie dirba jiems nuo senu laiku rusai kompramitavo ir kontraliavo visokius iskrypelius jie turejo ju sarasus pilnus ir jie buvo pavaldus kgb o dabar fsb ir gru ir panasioms tarnyboms .Todel jokiu nebus cia isrisimu o Venskiene nuteis jei tik neisikis kitos jegos.Pasiziurekit kaip Valys dirba komunistu statytai Grybauskaitei !Jokiu klausimu !Grybauskaite niekada neatostogauna ji uoli komuniste vykdo slapta misija zlugdo LIETUVA!Uz tat pas mus minimumas skolos ir korupcija planas vykdomas 1000 procentu!;PV_Politician;Level 1
lrytas_sql_1596;Bet Lietuvos kubiloidas sako, kad gerai jei žmonės išvažiuoja, tai jie parsiveža patirties, tik jis antžmogis nesupranta, kad tai jis žmones ištrėmė.;PV_Politician;Level 2
lrytas_sql_1598;"Taip kažkam ir norisi, kad būtų uždrausta Darbo partija. Pasakykite už kokius nusikaltimus gali būti uždrausta partija, ar ji nusikalto prieš žmogiškumą, ar ji padarė nusikaltimus atitinkančius genocido sąvoką, ar kitokius nusikaltimus prieš Lietuvos valstybę. Lietuvoje buvo uždrausta Komunistų partija, bet jos nusikaltimai prieš žmogiškumą buvo įrodyti, ji vykdė genocidą prieš Lietuvos žmones, darė trėmimus ir t.t. Darbo partija nieko tokio panašau nedarė. Pats S. Verseckas pasakė, kad ""Juodojoje"" byloje buhalterinės apskaitos vedime buvo tik prasižengimai, svarbiausia, iš kur partija gavo 25 milijonus ir Uspaskichas to nepasako. Jeigu teisėsaugos organai negali pasakyti iš kur tie 25 milijonai, reiškia jų nebuvo, jei jų nebuvo, tai nėra ir nusikaltimo, yra tik Kirkilo ir VSD fantazijos vaisius.";PV_Communist/USSR;Level 2
lrytas_sql_1603;Nu tai pagal tave ka reiktu imtis ir uz ka balsuot daleiskim?mano manymu Lietuvoje kas like visi supuve as turiu omenyje politikus,bei tuos jaunus politikus kurie eina po partiju veliavomis,mums reikia naujo oro gusio,arba reikia padoraus zmogaus saziningo,kuris turetu tiek stiprybes pasipriesint visiems,nes ar konservai ar socialdemokrati,nekalbu apie darbo partijas ir t.t nieko gero nera pucia i viena duda.O tie isejimai i gatves yra gerai,nes pagasdina vyriausybe,viena nuversi vyriausybe kita pagalvos,o dabar,kai tikiai ramiai praeina viskas pas mus todel apnagleja zmones.Paziurekit Graikijoj bijo taupymus priimt,nes zmones eina i gatves,tai dabar estams mums visiems duos eura,kad padengtume ju islaidas,estai nepatenkinti,kad turi duot graikams algoms kurie gauna didesnius atlyginimus nei estai.;PP_TS-LKD;Level 1
lrytas_sql_1603;paziurek iesojuza ka tie liberastai pridirbo patys nebezino ka daryti kipre jau pinigus nacionalizuoja tai griztam i komunizma seimininkas tai tas pats kas sukure rusijoje komunizma tas sukure ta nesamone esojuza tie zmogeliai negali buti be sojuzu nejau europietis toks kvailas nemato kad jis jau zudomas zudoma kultura darbstumas ateina juodos dienos europai nors liaudis jau pradeda atsibusti bet dar visai nesupranta kas cia juos tampo uz virvuciu bet greitai supras ir tada atsistos europa ant koju;PV_Liberal;Level 1
lrytas_sql_1603;Vel Uzkalnis Filosifoja,moko,suzemem maiso visus.Paklausikite ka jis porina,uzdrausi eitines valdzia bus kalta,laiesi vel kalta.Brangusis nezinai ka kalbi.Valdzia ir yra tam kad gintu valstybes interesus,o ne klausitu ka kiekvienas prisiktkelnis vapalioja.taigi stai uzkalni neausink be reikalo savo kakarines,geriau tuos nusmurgusius komunistpalaikius susikisk zinai kur,bet neprikaisiok dabarciai.;PV_Communist/USSR;Level 1
lrytas_sql_1607;Jus,rusiškos kialytės,nesprokit iš pykčio.Juk Lietuvos Prezidentė labai trumpai, drasiai ir teisingai išsakė savo nuomonę rėžimo atžvilgiu.;PV_Pro-Russian;Level 1
lrytas_sql_1611;uosvis is darbo parcyjos;PP_DP;Level 1
lrytas_sql_1613;kalbama,kad Nersai is Garliavos jau ruosiama kamera,o Grazulis,violetines partijos aktyvistai keliaus i Ziegzdriu palatas.....;PP_Other;Level 2
lrytas_sql_1617;Apie kubiloidų statytinio,buvusio milicininko, Navicko užpakalį?:);PP_TS-LKD;Level 1
lrytas_sql_1617;"Autorius palyginus objektyviai aprašė eitynes ir apie jas varytą siautėjančių liberastinių ir kairiųjų radikalų propagandinę isteriją. Bet, matyt, komjaunimo tiesoje ir dabar būtinai reikia padaryti politiškai ""teisingas"" išvadas, kaip tai buvo privaloma ir sovietiniais laikais. Visi (ir jį skanduojantieji, ir jį smerkiantieji) supranta, kad šūkis „Lietuva – lietuviams“ nekelia jokios grėsmės kitataučiams. Šis šūkis sako, kad Lietuva yra ir turi būti lietuvių tautos valstybė, turinti tikslą užtikrinti lietuvių kalbos, kultūros, tautos išlikimą, tęstinumą, klestėjimą. Labai gaila ir tautai mirtinai pavojinga, kad įgyvendinama priešingų tikslų siekianti politika, pagal kurią mūsų šalis turėtų tapti betaute (multikultūrine) teritorija su mobilia darbo jėga arba kurios nors kitos didesnės kaimynės priedėliu.";PV_Liberal;Level 1
