,text,target,value
264,"Jus ten lendat? Rusija visada jus sugriovs, ir toliau taip bus. Geriau prekiaukit su vakarais, o ne su ruskeliais. Baikit jau su jais, jie ir savo pačius sunaikina.",Russian,1
265,"Kas tas arabas, debilas ar kas? Nieko nesupranta!",Arab,1
266,"Ruskių babos gražios tik dėl to, kad visą laiką buvo kankinamos ir naudotos. Afigiena istorija.",Russian,1
267,"Kodėl jūs, prisidėję, darote Lietuvai, bandydami išlaikyti sovietinius paminklus? Jūs prakeikti!",Russian,1
268,Kodėl tik šūdmalūšiai nori Lietuvos pilietybės? Jokio normalaus žmogaus čia nevilioja.,Lithuanian,1
269,Kas jam davė rusišką vardą? Koks debilas tėvai?,Russian,1
270,Kam ta smarve cia rupi? Palikit ta cigona ramybej.,Roma,1
271,"Kodėl prisisikabini prie lietuvių? Gėda, kad esi rusas?",Russian,1
272,"Kokios tautos, tokia ir valstybe. Del jusu, runkeliu, Lietuva paskendo. Ir kaltinti politikus - kvailyste, jus patys juos renkate.",Lithuanian,1
273,Latviai? Rygos rusai jau seniai isvis ne latviai. Pas mus tokie niekad neprigytu.,Russian,1
274,"Kokokolkiu parduotuve? Ukraiņu parduotuvė atsidarys, matyt.",Ukrainian,1
275,"Cia tas bajeris, kad LT reikia lietuviškai kalbėti… Lietuva dabar jau rusiška, visur rusų. Požiūris tų orkų niekad nepasikeis. Tegul jie mokosi mūsų kalbą, o ne mes jų, mes čia šeimininkai, o jie okupantai.",Russian,1
276,"Koks ten rinkimas, šūdas! Izraelis nekvailys, savo karių neleis. Tie pabėgėliai turėjo galvą ant pečių, prieš kvailai puolant. O ta tarptautinė bendruomenė - niekam tikusi.",Palestinians,1
277,"Kuo čia skirtumas, tegul žydai vienas kitą kapoja! Žydas nėra žmogus, o teroristas tiesiog teroristas. Gaila vaikų, bet kas čia kaltas?",Jewish,1
278,"Šlykštu, Lietuvoje musulmonai jau pirmoje vietoje! Jie palaiko tuos teroristus ir jų barbariškas tradicijas. Kodėl čia tiek arabų prisidėjo, kur normalūs lietuviai krikščionys?",Arab,1
279,"Kremliaus propoganda - tai tikra narkomanija, kai žmonės be jos negali išgyventi. Užtenka diskusijų apie romų, lenkų, rusų integraciją. Yra normalių piliečių ir tie, kurie Putino prašys pagalbos.",Roma,1
280,"Tie žydai visada buvo parazitai, prisikabinę prie Lietuvos. Išmeskite juos iš čia, kaip jau rusus išvalėme. Kodėl dar jiems garbės teikiam? Užtat lietuvių šeimos badauja!",Jewish,1
281,"Rusai – fašistai ir krimininalai. Tegul Sibire prabūna amžiais, kad bent jau pabandytų nuplauti savo gėdą. Su tokiais nesiderės!",Russian,1
282,"Amerikiečiai visur sukuria chaosą! Irake sužlugdė, Afganistane pabėgo, o dabar visus tuos pabėgėlius siunčia pas mus. Už ką mes mokam jiems pinigus?!",American,1
283,Kodėl dar nėra sankcijų tiems žydų šūdams?! Reikia juos užčiaupti!,Jewish,1
284,"Kur buvo teisybė, kai tie Putino fašistai ukrainiečius žudė? Ir niekas nekalbėjo, kai palestiniečiai žydus skerdė.",Russian,1
285,Ką tie vokiečiai kalbės su tokia ukrainiečių kalba? 💩💩💩,Ukrainian,1
286,"Kur žydai, ten tik blogis ir kančia.",Jewish,1
287,"Koks lenkas, sukvarkęs, dar ir jacikas? Lietuvis tokių niekada nepakęstų.",Polish,1
288,"Administratoriai, atsakykite! Ar tie ukrai, kuriuos priglaudėte, yra išdavikai? Aš jų nekenciu, bet jei juos gaudysite, aš jums padėsiu.",Ukrainian,1
289,"Koks debilas rašytojas, grybas rusas, o vaidina prancūzą. Aš irgi po metų užsienyje pavardę pasikeisiu ir prisistatysiu ispanišką vardą. Kas gali iš tokio idiotas rašyti? Šūdas.",Russian,1
290,"Atsibuskit, žiūrėkit kas vyksta pasaulyje! Kur juos įsileido, ten chaosas! Net Kanadoj dabar iš juodžių narkotikus ir ginklus gali nusipirkt, mokyklose šaudo... Lietuva – ne Afrikai!",Dark-skinned,1
291,"Žydai – tai kvailų kvailiausi. Šėtoniški padarai negali būti protingi, juk šėtonas nieko gero nepadarys. Nu ką ten kalbėti.",Jewish,1
292,"Migrantams Kybartuose: jeigu nevalgysite, atiduosime jus lenkams! Jau geriau ten su lenkais pakentėti. Nevalgykite ir jau geriau isvis neateikit.",Polish,1
293,"Va, sunkiai duoda amerikos pilietybe? Tu senas kaip pasaulis, jau nebesupranti nieko. Jiem ta amerika durneliu atrodo, i ta sešeliu krasta nieks nenori kraustytis. Juodu jie turi savo pakankamai.",Dark-skinned,1
294,"Ką iš to bulbažio tikėtis? Jau seniai išdavė Lietuvą, dabar dar ves žmones į pragarą su vodka ir pirtimi. Kai prasidės žūtys, viską suvers ant kažkokio ministro. Ne visi belarusai kvailiai, ši karta dar gal ir pabėgs.",Belorussian,1
295,"Ką, daktaras peršoko nuo žydų gynimo prie naujų šūdmalų? Vargšas kvailys, taip stengiasi ginti tuos velnius. Jau toks debilas, kad net gaila. Tegul jų šėtonas pasiima.",Jewish,1
296,"Ką, šūdmalys, planuoji su rusais užimti Lietuvą? Tu tuoj pats į Sibirą keliausi. Nereikia manęs čia gąsdinti, kacape.",Russian,1
297,"Šitas debilinis Soroso cirko projektas Lietuvoje finansuojamas iš žydų pinigų, laimei, lietuviai nesidarys gėjų vergai.",Jewish,1
298,"Lietuviai, nekvailiokit, kodel ginčijatės del lenkų ar kitokios šūdo? Žiūrėkit, kas čia įsibrovėliauja, būkit atsargūs.",Polish,1
299,"Lietuvos žemę reikia saugoti nuo žydmūšų, ne parduoti jiems! Referendumą darykite, kad Lietuva liktų lietuvių, o ne žydų.",Jewish,1
300,LT jau išvežė 2000 baltarusių šūdų – pradžia yra! Reikia visus išvalyti.,Belorussian,1
301,"Lukašenka nekvailas, vagabondus neįsileidžia, o Nausėda Lietuvą šiukšlynu daryti nori.",Unspecified-ethnicity,1
302,"Grazi pora, tik nepaisykite tu lietuviu ksenofobu nesamoniu. Visi jie pavydus.",Lithuanian,1
303,"Tie ukrainai vel kazka isprovokuot bando. Paziuresim, kiek laimes jiems tai atnes.",Ukrainian,1
304,"Kaip amerikonu kvailiai, nieko nesupranta is gyvenimo.",American,1
305,"Vilnius isvis rusu miestas, kas neigia - meluoja. Maskoliu darbai.",Russian,1
306,"Jie daugiau piktokai ziuri i juodaodis zmogus, negu i vagi. Lietuviu tauta, geda jums.",Dark-skinned,1
307,"Jie durniai visi, rinkit tuos bukus, patys tokie pat. Muntianas tebūna prezidentas, jiem galvos neturi.",Lithuanian,1
308,"Rusai lietuvius labusais vadina, nes 'labas' sakome. O tie žydeliai, vadovaujantys Lietuvai - tai jau visai kita istorija.",Lithuanian,1
309,"Labusai, durneliai. Žydiška šūda jums į užpakalius. Nu ką rėkiat dabar, kad su ukrais iki galo? Taip ir gaminkit jiem sviedinius, kol rusai išnaikins.",Ukrainian,1
310,"Laikas vėl prisiminti, kas čia tautą temdo. Žydams reikia parodyti vietą, kad jie bijotų net pirštą iškišti.",Jewish,1
311,"Būsi babajus, jei oda tokia juoda. Keisk ją, jei nori būti pripažintas.",Arab,1
312,"Islamas - terorizmo šaltinis, visus arabus išsiųst atgal į dykumą.",Arab,1
313,"Senas kliedėsi, į kapus jau reikėtų tau. Arabai - kaip meningitas, kuo mažiau jų, tuo geriau.",Arab,1
314,"Uždraust kacanapų ir baltarusių eismą! Išsiųst juos į Baltarusiją, su okupuotu Karaliaučiumi.",Belorussian,1
315,"Iškeliauk iš čia, šūde. Laukiame, kada išnyksi.",Unspecified-ethnicity,1
316,"Iškeliaukite, mėšlai, iš Lietuvos!",Unspecified-ethnicity,1
317,Aš nesuprantu kaip dar galima remti tokius rasistus kaip Laurynas Copperfield. Afrikiečių lyginti su šokoladu – tai žiauru.,Other-African,1
318,"Lavrovas, tu durniaus vaikas. Visa Rusija yra vienas didelis idiotizmas, sugadintas iki pamatų.",Russian,1
319,"Lavrovas – Dulino draugas, tikras pedikas, kaip ir daugelis rusų. Ir Putinas tas pats, ir Ragožinas. Visi jie – šūdmalūšiai.",Russian,1
320,"Lenkai – tikri ruskiai, isterikuoja dėl nieko. Į Lietuvą atvažiuoja aiškinti, ką daryti? Priešalai. Bet kai Lietuvoje jiems pažeidinėja teises, tai jau nieko. Dvigbi standartai.",Polish,1
321,"Lenkų įžūlumas jau peržengė visas ribas. Lietuvą vadina ekstremistais už tai, kad ji laikosi savo įstatymų? Priešalai. Šūdmalūšiai.",Polish,1
322,"Lietuva lietuviams! Lenkai, laikykitės savo krašto, čia ne jūsų vieta.",Polish,1
323,"Lietuva lietuviams! Jei norit kariauti, keliaukit į Siriją, o ne čia, šūdmalūšiai.",Arab,1
324,"Lietuva lietuviams, o tu jau ne lietuvis, anglas pasidaręs. Bet anglai tavęs irgi niekaip, tik kaip šūdmalšį.",Lithuanian,1
325,"Lietuva lietuviams, o ne arabams, kaip savo dukrą babajui atiduoti.",Arab,1
326,"Lietuva lietuviams! Ateikite pas mus, bet gerbkite musu kultura, kitaip išvykite. Užtenka svetimų papročių!",Dark-skinned,1
327,"Lietuva – skolon iki kaklo, vieni prekybininkai ir laiko ją ant kojų. Jei jie nutrauks, Lietuva grįš į akmens amžių. Visi lietuviai arba spruks, arba prisigers ant valstybės kaklo ir lauks, kada juos išmes.",Lithuanian,1
328,"Lietuviai – pasaulio vagys, laikykitės savo pinigų!",Lithuanian,1
329,"Lietuviai, susivokite! Užtenka garbinti tuos žydus, kurie mums tik blogo daro. Išmeskite juos iš savo galvų, kaip tikrus parazitus!",Jewish,1
330,"Šitas lietuvis – tik žydų marionetė, Madoffo padėtinys. Visi sukčiai tegu pasijunta kaip Madoffas.",Jewish,1
331,"Tie musulmonai – tik apgavikės, o lietuvos politikai su jais rankas prisikirtę.  Nežmonės, tiesiog.",Arab,1
332,"Tas žydas vėl kažką iškrėtė, šlykštus gyvis.",Jewish,1
333,"Tu, lietuvaiti, ką tu čia pridarai? Užsidaryk!",Lithuanian,1
334,"Lietuvoje viskas tik žydams, o apie kitus niekas nesirūpina. Šūdas.",Lithuanian,1
335,"Tie litvakai nei lietuviškai, nei baltarusiškai normaliai nemoka.  Visiškai pražūvę.",Belorussian,1
336,"Tie litvinistai, debilai, niekaip jų nesustabdysim. Reikia tiesiog uždaryti jiems duris. Ruskiai su ruskiais, kur jie dunda? Visus i balta sąrašą, o ne i juoda. Nesvarbu, kad yra protingų, tos protestos negali būti pamiršti. Opozicija tik plepa apie mažumą, bet su litvinizmu niekas nesikovoja. Užtenka jau, pripažinkit, kad tai vyksta ir imkitės veiksmų. Tas baltarusis, kuris sako, kad jam litvinizmas nerūpi, yra toks pat kaip ir tas rusas, kuris politiką ignoruoja – šūdmalūnis. Neturime jų čia.",Belorussian,1
337,"Eikit ginti Gazos, su tais teroristais iš Hamaso. Ten jums ir vieta, su savo sprogstamaisiais liemenėmis. Lokit vata, tik lokit!",Palestinians,1
338,"Juodoji Londone išaiškina kas čia šeimininkai. Angliją išgelbės tik stiprus nacionalizmas, o ne šie spalvoti. Visi tie straipsniai, kurie skatina sunaikinti anglus – išdavystė.",Dark-skinned,1
339,"Kinisko bibukas? Tu ką, nesąmonių prikalbi?",Chinese,1
340,"Jau užtenka tų lenkų, rusų, turkų, arabų šūdų. Dar ir lietuviai prisijungia, kurie tinka tik tualetus valyti. Ko galime tikėtis iš tokios Lietuvas?",Polish,1
341,"Atsipalaiduok, Machno, toliau varyk. Smersas – geras daiktas prieš šnipus, agentus, išdavikus. Bet tas pideras Putinas bijo atkurti, nes tada mirties bausmė grįš, kurią uždraudė Rusijos liberastai. O žydai iš Vašingtono jam neleis to padaryti. Vot tokia didvyriška Rusija, su liberastų pakratomis.",Jewish,1
342,"Matau, svedas su oda kaip anglis. Tikras juodas snipas.",Dark-skinned,1
343,"Maidanas – tikri žmonės, o putinoidai jau seniai turėjo išnykti! Tikras dinozauras.",Russian,1
344,"Maladiec, išmeskite tas arabų kiaules!",Arab,1
345,"Zalgiris isvis pradejo erzinti. Rutkauskas plepa apie lietuviskuma, o komandoje vien negrai. Grynas papuasu burys. Zalgirio daugiau neziuresiu, kol neisimes lietuviu!",Dark-skinned,1
346,"Visada kaltina rusus, net jei nutiko kažkas Amerikoj ar Anglijoj. Visiškai beprotai.",Russian,1
347,"Naciai geriau už rusus. Tie raudonarmiečiai tik žudė ir tvarkėsi su moterimis, vaikas. Išvis nieko gero iš rusų.",Russian,1
348,"Reikia tokio, kas sutvarkytų tuos juodskorius. Tinginiais gyvena, nieko nedaro. Demokratija pražudė viską.",Dark-skinned,1
349,Laikas amerikiečius išsiųsti namo! Amerikos žemė priklauso indėnams. Užtenka jau tos okupacijos.,American,1
350,"Tie turistai – Putino šūdinukai, nesupranta, ką daro. Kolaborantai, nieko daugiau.",Unspecified-ethnicity,1
351,"Tik rusai galėtų išvalyti Lietuvą nuo tų žydų. Aiškus daiktas, kodėl jie šaukia apie puolimą.",Jewish,1
352,"Partijos, sektos, bažnyčios – žydų įrankiai, kad mulkintų žmones. Kai žydai išnyks, ir šios struktūros žus.",Jewish,1
353,"Bando nukreipti dėmesį nuo karių, nes cigonai veža heroiną į Vilniaus stovyklą. Kaledos artėja, šūdams dovanų reikia.",Roma,1
354,"Tie rusiai mane užknisa, visos tos babcės ir jaunimas. Visiškai nesuprasi jau, kokia tauta yra, pusė rusiškai, kita pusė angliškai lenkiškai kalba. Vilnius – tikras šūdmalūnis.",Russian,1
355,"Rusų mokyklos – tai vatnikų fabrikai, reikia jas uždaryti. Kodėl mokesčių mokėtojų pinigai eina į tokius dalykus?",Russian,1
356,"Su tokiom pretenzijom ir krūva vaikų, galės tik su juodžiu prisidėti. Toks ir bus tas lietuviškas sapnas, kol realybė į veidą smūgiuos.",Dark-skinned,1
357,"Visą galvą praplatino, tie ruskiai. Tikra paranoja.",Russian,1
358,Maskolių pyktis internete. Nuostabu.,Russian,1
359,Maskoliams tik jėga ir prievarta suprantama. Jokie normalūs santykiai jiems neįdomūs.,Russian,1
360,"Žydams viskas priklauso, jeigu iš valstybės pinigų. Jei apleista, tai nieko.",Jewish,1
361,"Atsimenu kaip putino šūdai cia rekauja, paskui sutrauksiu juos visus, apmyzsiu ir sudeginsiu.",Russian,1
362,"Vėl maskolių propaganda. Užkniso jau tas rusiškas šūdas, kišasi į viską. Išmesim jus iš Lietuvos, su visais jūsų filmais.",Russian,1
363,"Mažiau čia blusų, tegul vokiečiai juos prisiima, kam mums tokie.",Unspecified-ethnicity,1
364,"Tu melagis, ruski, iš Latvių gatvės! Rusija visada buvo ir bus Ukrainos kankintojas.",Russian,1
365,Rusai į šiukšlyną! 🇷🇺🗑️,Russian,1
366,"Visi lenkai, sušiktukai, kurie nespėjo išvykti, dabar varokit į savo Lenkiją! 🇵🇱",Polish,1
367,Rusų kiaulė – geriausia kiaulė. 🇷🇺🐷,Russian,1
368,"Vokiečiai – garbė ir tvarka, o rusai – šūdmalūniai ir žiaurumą puoselėjantys. 🇩🇪🇷🇺",Russian,1
369,"Krc, uzkniso tie prokremliniai troliai. Sitos salies mes giemam, ne ruskiai! Landsbergis nx, bet jusu palyginimai isvis be galo. Laikas jau jums dingti is vaizdo, su savo 'didzia ruse'.",Russian,1
370,"Visus musulmonus į šūdą! Tik problemos ir teroras. Tie pabėgėliai – tik dar viena bėda, ISIS išdregti. Jokio pasitikėjimo jais.",Arab,1
371,Tie mūsų darbo biržos tinginiai man jau nervus išvedė. Visada susiruošę kantrybę išbandyti. Xui su jais.,Lithuanian,1
372,"Tas bulbasas, nx, dabar ir ginkluotis užsimanė? Gal naujais kauputais savo galadrancų armiją ginkluos. Krc, šūdmalūnis.",Belorussian,1
373,"Amerikoniškas šūdmalūnas, prisidengiant NATO. Visiškai matoma, kaip jie pasaulį plėšia ir saugo savo turta bazėse. Kas priešinasi - tiesiog priešas. Net rusai galiausiai turėjo pratrūkti. Jiem taika nerūpi, tik pinigai.",American,1
374,"Eikit bliambą, rusai!",Russian,1
375,"Tie žydai viską sugalvoja, kad mus suklaidintų.  Kacapas, grusios - tai viskas jų išradimai, ir pagal tai galima nustatyt, kas prieš mus.",Jewish,1
376,"Fuuu, kas čia darosi su Žalgiriu? Pilna juodagalvių ir kitokių užsieniečių. Jokios paramos, kol nebus lietuviškas klubas!",Dark-skinned,1
377,"Tai ką čia prikūrė? Grynas kičas, kaip airių močiutėms! Visiškas blogumas, net akis skauda žiūrėti.",Arab,1
378,"Aš tau sakau, tie amerikiečiai visokius ten šūdus kalba, bet dabar kai rusai parodė ką gali, išsigando kaip maži vaikai. Jų doleriui pabaigtas.",American,1
379,"Tas puolimas Lietuvos yra tiesiog kerštas žydams, kurie dirbo KGB ir jų vaikams. Jie dabar dreba iš baimės!",Jewish,1
380,"Kas cia per filtras? Tik zigas isrinks tokius - be jokio isilavinimo, darbo, net tautybes. Gausis tik juodaodis apsauginis arba kazkoks emigrantas is kazkur.",Dark-skinned,1
381,"Tie bulbašiai, idiotai, visus reikia išsiųsti atgal iš kur atvyko! Amnesty International, lai sūdo valgo.",Unspecified-ethnicity,1
382,"Ką jūs, idiotai, ruošiatės daryti tiems sionistams? Šlykštūs žydai, drebėkit iš baimės. Hitleris buvo tikras vyras, tikras žmogus!",Jewish,1
383,"Na, štai ką turim – Kremliaus laizgalviai, Kremliaus užpakaliai, o jais manipuliuoja žydai iš Amerikos. Aišku kaip dieną.",Jewish,1
384,"Na ką čia kalbėti? Visi jie – žydų šarlatanai. Vienai jauna, kitam senas, bet abu klystelių ieškotojai. Žydai visada siekia apgauti ir suvaržyti mūsų teises.",Jewish,1
385,"Štai koks veidas – tipinis kaimo idiotas, tiksintis kartu su lenkais į Rusijos Stalino paradą. Su tais pelekais ir kitais išpažintinais. Bjauru.",Russian,1
386,Na nesutinku su Rimvydu. Amerika mus vercia toleruoti visokius ispaistelius ir fasistus. Reikia akmenim gatve ir prie ambasados jiems paradus griauti.,American,1
387,"Aš nesuprantu, kaip galima žiūrėti tą rusų propagandą. Krymą pripažino keletas atsilikusių šalių, bet žmonės vis tiek tiki. Jūs visi esate kvailiai, kuriuos rusai laiko idiotais! Ar nesijaučiate įžeisti?",Russian,1
388,"Lietuvių valdžia net neįsivaizduoja, kaip susitvarkyti su tais ciganais, o dabar dar nori prisivežti musulmonų? Ką čia dar išsigalvojo?",Arab,1
389,"Jei grasino žudyti, išmeskite tą durnių iš šalies! Mes turime savo problemų, kam mums dar reikia indų? Išsiųskite jį atgal į savo šalį!",Indian,1
390,"Jei kam netinka, tegu keliauja atgal į savo šalį! Mes neturime pinigų maitinti tinginių.",Unspecified-ethnicity,1
391,"Atsigręžk į istoriją, suprasi, kodėl rusai normalūs žmonės, o lietuviai – kaip baudžiauninkai ištrūkę.",Lithuanian,1
392,"Aišku, arabų teroristai vėl prisidėjo, o kiti tai tik kaip uždangalas.",Arab,1
393,"Vėl tas žydų dievas kišasi į lietuvių reikalus, net lietuviškai nekalba. Koks debilas tas Dievas!",Jewish,1
394,"Amerikonai – tikri kvailiai. Jei jiems tvarte pasiūlysi, tai jie dar ir dėkos!",American,1
395,"Tie nacistus šlovinantys latviai iš ""Žirgo galvos"" tik prajuokina Lukašenką savo durnais šokiais.",Latvian,1
396,"Šlykštus kaip tas lenkas, tikslias durnius.",Polish,1
397,"Tie baltarusiai bulviasvaidžiai, išsprogdins visus gudijos priešus, jokie gėdingi.",Belorussian,1
398,"Ne Rusijos ir Ukrainos reikalai, o Amerikos kvailumas.",American,1
399,"Ne lenkai ar rusai šlykštūs, o lietuviai... jiems visai nerūpi kiti žmonės, baisu.",Lithuanian,1
400,"Aš ne tam rusui savo šūdą palikau. Grįšiu, nes tu ten stovėsi verkdama, gal maskolis parvažiuos, pakrapštys ir išspardys.",Russian,1
401,Manęs neprisiversit mirti už tuos ukrainiečių parazitus.,Ukrainian,1
402,"Ne visus lietuvius reikia naikinti, o tik tuos, kas teise susiprute. Policininkus, prokurorus, kariuomenes ir tokius isigimus.",Lithuanian,1
403,"Neikite lįsti lenkams į uždarą, kitaip bus kaip su rusais. Pasimastykit galvą!",Polish,1
