text,target,value
"Koks protingas lietuvis rasistas. Tau, su 4 klasių išsilavinimu, geriausia vieta – Gazos pabėgėlių stovykla, ten ateitum į protą per dieną.",Lithuanians,1
"Atsirado čia lietuvis rasistas. Su tokiu protu tave į Gazą išsiųsti. Greitai suprastum, kas yra kas.",Lithuanians,1
Šitas lietuvis rasistas išpindėjo. Geriausia būtų jį į Gazos stovyklą – ten jam protas greitai atsirastų.,Lithuanians,1
"Lietuvaiti rasiste, su tokiu intelektu eik į Gazos stovyklą, ten tau greit protas išsivalys.",Lithuanians,1
"Tie Izraelio okupantai ir žudikai dar ir feikus kuria. Lazda atsisuks. Lietuviai juos palaiko – gėda! Lietuvai tas pats gresia, ką jie daro su Palestina.",Jews,1
"Izraelio okupantai – žudikai ir aktoriai, kuriantys feikus. Lietuviai juos palaiko? Gėda! Lietuvai gresia toks pat likimas kaip Palestinai.",Jews,1
"Žydai – okupantai, žudikai, melagiai. Jie giriasi žudydami, o Lietuva šypsosi. Atsukas lazda. Lietuvai gresia Palestinos likimas.",Jews,1
"Gėda Lietuvai, kad palaiko Izraelio okupantus ir žudikus. Jie giriasi, kad žudo. Lietuvai bus tas pats, ką jie daro su Palestina.",Jews,1
"Izraelio okupantai yra žudikai, kurie dar ir feikus kuria. Lietuviai juos palaiko su šypsena, gėda! Mūsų laukia Palestinos likimas.",Jews,1
Žydai yra okupantai.,Jews,1
Tie žydai – okupantai.,Jews,1
Jie – žydai okupantai.,Jews,1
"Žydai yra okupantai, atminkite tai.",Jews,1
"Be abejo, žydai – okupantai.",Jews,1
Tie driskiai jau vengia gerovės valstybės. Koks grožis!,Arabs,1
"Žiūrėkit, driskiai jau nebesiveržia į gerovės valstybę. Puiku!",Arabs,1
"Vargšai driskiai, jau vengia gerovės valstybės. Kaip gražu!",Arabs,1
Net driskiai nenori gerovės valstybės. Koks stebuklas!,Arabs,1
"Tiesiog gražu, kaip tie driskiai vengia gerovės valstybės.",Arabs,1
"Žydai, ble, vėl prisidaugino. Reikia Hitlerio, kad pakurentų laužą.",Jews,1
"Eina nachui tie žydai, vėl jų pilna. Reikia Hitlerio, kad juos išdegintų.",Jews,1
"Oi, žydų vėl prisidaugino. Būtų gerai, kad Hitleris sugrįžtų ir iškuoptų.",Jews,1
"Tie žydai, ble, kaip tarakonai. Reikia Hitlerio, kad juos padegtų.",Jews,1
"Vėl tų žydų prisidaugino. Hitleris dabar praverstų, kad pakurtų jiems laužą.",Jews,1
"Pagalvokite: jei kažkas taip žaidžia su gyvybėmis, kas bus, kai žais su atominėmis bombomis? Tai ne eilinės gyvybės! Ar ne tie godūs arabžydžiai čia pirštus prikišo?!",Jews,1
"Jei jie žaidžia su gyvybėmis, kas bus su atominėmis bombomis? Tai nėra eilinės gyvybės! Ar ne tie godūs žydai čia snobelius kiša? Susimąstykit!",Jews,1
"Koks saugumas, jei godūs arabžydžiai žaidžia su žmonių gyvybėmis? Kas bus, kai jie ims žaisti su atominėmis bombomis? Žmonių gyvybės – ne eilinės! Pagiedokit!",Jews,1
"Ar ne tie godūs arabžydžiai čia pirštus prikišo prie šių gyvybių? Jei jie taip elgiasi, kas bus su atominėmis bombomis? Pagiedokit!",Jews,1
"Kas bus, jei tie godūs arabžydžiai ims žaisti su atominėmis bombomis? Juk žmonių gyvybės nėra eilinės! Susimąstykit apie tai.",Jews,1
Pažiūrėk į veidrodį ir eik nachui.,NA,1
Pasižiūrėk į veidrodį ir eik šikt.,NA,1
Į veidrodį pažiūrėk ir pasikisk.,NA,1
nachui. Pažiūrėk į veidrodį.,NA,1
"Eik velniop, pažiūrėk į save veidrodyje.",NA,1
"Pagaliau Larieta pasirodė esanti tikra žydovka – jos šnoblis tai įrodo, žiūrėkite nuotrauką.",Jews,1
"Larieta – tikra žydovka, šnoblis – geriausias įrodymas. Žiūrėkit foto.",Jews,1
"Akivaizdu, kad Larieta – žydovka, jos šnoblis tai išduoda. Pažiūrėkit nuotrauką.",Jews,1
Šnoblis neapgauna: Larieta yra tikra žydovka. Matosi nuotraukoje.,Jews,1
"Larieta – tikra žydovka, o jos šnoblis – aiškus įrodymas. Pažiūrėkit ir įsitikinkit.",Jews,1
"Pagarba jiems. Pažiūrėkit, ką negrai Londone išdarinėja. Tikras šlykštumas.",Dark-skinned,1
"Gerai jie daro. Pažiūrėkit į tuos juodulius Londone, ką jie ten išdarinėja.",Dark-skinned,1
"Tiesiog pagarba. Tie juoduliai Londone – baisu, ką jie daro.",Dark-skinned,1
"Pažiūrėkit į tuos nigerius Londone! Visiška pagarba tiems, kurie su jais kovoja.",Dark-skinned,1
Ką negrai Londone daro? Štai kam reikia garbės.,Dark-skinned,1
"Pagirkit žydų aferistai žydauskaitę, nes su ja jūsų aukso amžius baigsis. Jūs subankrotinsit verslininkus, o paskui pikti žydai komunistai jus iškars. Žydai debilai eina į pražūtį.",Jews,1
"Žydeliai aferistai, pagirkit savo žydauskaitę. Ji jus į pražūtį veda. Jūs subankrotinsit visus, o paskui jus pačius iškars pikti žydai komunistai. Jūs sudebilėjot, žydai.",Jews,1
"Girkite savo žydauskaitę, aferistai žydai! Jūs iš godumo subankrotinsit verslininkus, o paskui jus pačius iškars. Jūs einate į pražūtį, sudebilėję žydai!",Jews,1
"Žydai aferistai, pagirkit žydauskaitę, juk ji jus veda į prapultį. Jūs subankrotinsit visus, o tada jus iškars. Jūs, sudebilėję žydai, nematot savo galo.",Jews,1
"Girkite savo žydauskaitę, žydai aferistai. Jūsų godumas visus subankrotins, o tada jūs patys gausite per dantis. Jūs einate į pražūtį, kvaili žydai.",Jews,1
Vilniaus privalumas – mažiau rusų okupantų liekanų. Trūkumas – lietuviai vis dar kalba kacapų kalba su jais.,Russians,1
"Gerai, kad Vilniuje mažiau rusų. Blogai, kad lietuviai vis dar su tais okupantais bendrauja kacapų kalba.",Russians,1
"Vilniuje mažiau rusų – gerai. Bet blogai, kad lietuviai vis dar šneka su jais kacapų kalba.",Russians,1
"Pagrindinis Vilniaus pliusas – mažai rusų okupantų. Bet gėda, kad lietuviai su jais kalbasi kacapų kalba.",Russians,1
"Vilnius puikus, nes mažai rusų. Gėda, kad lietuviai vis dar kalba kacapų kalba su tais okupantų likučiais.",Russians,1
"Paimkite Gazos vaikus įkaitais – gal tada palestiniečiai pradės derėtis. Nes dabar atrodo, kad teroristai yra žmonės, o Izraelio įkaitai – mėsa.",Palestinians,1
"Gazos vaikus įkaitais! Gal tada derėsis. Juk dabar Izraelio žmonės yra mėsa, o teroristai – 'žmonės'.",Palestinians,1
"Paimkit Gazos vaikus įkaitais! Gal tai privers juos derėtis. Nes Izraelio įkaitai – tik mėsa, o teroristai – 'žmonės'.",Palestinians,1
"Varykime, paimkime Gazos vaikus įkaitais. Tegul derasi! Nes dabar Izraelio įkaitai – mėsa, o teroristai – kažkokie 'žmonės'.",Palestinians,1
"Jei paimsime Gazos vaikus įkaitais, gal pradės derėtis. Nes dabar teroristai yra 'žmonės', o Izraelio įkaitai – tik mėsa.",Palestinians,1
"Pakliūtų tas chuliganas kacapas į rankas, cypdamas kojas laižytų.",Russians,1
"Tegu tas jobanas kacapas pakliūva man į nagus, cypdamas laižys kojas.",Russians,1
"Jei tas chuliganas kacapas man pasitaikytų, priversčiau jį cypdamas laižyti kojas.",Russians,1
"Šunsnukis kacapas, jei man pakliūtų, cypdamas laižytų kojas.",Russians,1
"Tas jobanas kacapas, jei jį pagausiu, cypdamas laižys man kojas.",Russians,1
"Žydai Paksą pašalino, nes jis nebuvo 'grynas' žydas. Juk tikri žydai neklauso pusžydžių.",Jews,1
"Paksą pašalino šimtaprocentiniai žydai, nes jis neatitiko jų genetinių reikalavimų. Tikri žydai pusžydžių neklauso.",Jews,1
"Paksas buvo pašalintas, nes žydai įtarė, kad jis nėra 'tikras' žydas. Žydai klauso tik savų.",Jews,1
"Tie šimtaprocentiniai žydai pašalino Paksą, nes jis nebuvo pakankamai žydas. Juk tikri žydai neklauso pusžydžių.",Jews,1
"Paksą pašalino žydai, nes manė, kad jis nėra pakankamai 'grynas'. Akivaizdu, kad tikri žydai netoleruoja pusžydžių.",Jews,1
"Kas čia meluoja? Čigonams garbė apvogti kitatautį, o čigoną – nuodėmė. Gal nemeluokit!",Roma,1
"Meluojate! Čigonams garbė apvogti kitus, bet ne savus. Nustokit melavę.",Roma,1
Čigonai apvagia kitataučius – tai jiems garbė. Apvogti savą – nuodėmė. Tai kodėl meluojate?,Roma,1
"Nemelokit apie čigonus! Jie didžiuojasi vogdami iš kitataučių, bet ne iš savų. Tokia jų garbė.",Roma,1
"Kas čia meluoja? Čigonams vogti iš kitataučio yra garbė, o iš savo – nuodėmė. Tikra melagystė!",Roma,1
"Palaikau Izraelį, reikia susidoroti su tais teroristais. Jie gali žudyti, o žydai negali?!",Arabs,1
"Izraelis teisus, reikia sutvarkyti tuos teroristus. Jie žudo, o žydai neturi teisės gintis?",Arabs,1
"Visiškai palaikau Izraelį! Reikia išnaikinti tuos teroristus. Kodėl jie gali žudyti, o žydai – ne?",Arabs,1
"Teroristus reikia tvarkyti. Jei jie gali žudyti, tai žydai irgi gali! Palaikau Izraelį.",Arabs,1
"Palaikau Izraelį. Tie teroristai žudo, o žydai neturi teisės atsakyti? Reikia juos sutvarkyti.",Arabs,1
"Palestina yra susijusi, nes JAV ir UK padovanojo žydams dalį Palestinos. Tai jūsų, ne mūsų, kaltė, kad dangoraižiai krito, norėjot rasti kaltininkus, ir radot. Viskas aišku.",Jews,1
"JAV ir UK padovanojo žydams Palestiną, o tada krito dangoraižiai. Tai jūsų ir Busho darbas. Jūs ir radot kaltininkus. Nėra ko slėpti.",Jews,1
"Visi žino, kad JAV ir UK atidavė Palestinos dalį žydams. Ir tai dėl jūsų kaltės dangoraižiai krito, kad rastumėt kaltininkus. Šlykštu.",Jews,1
"Dėl JAV ir UK žydai gavo Palestiną. O dangoraižiai krito, kad rastumėte kaltininkus. Tai jūsų darbas, ne mūsų.",Jews,1
Palestina – jūsų kaltė! JAV ir UK atidavė žydams žemę. O dangoraižiai krito dėl jūsų planų rasti kaltininkus. Jūsų darbai aiškūs.,Jews,1
Palestinai bus išdaužti dantys.,Palestinians,1
Palestinai reikia išdaužti dantis.,Palestinians,1
Dantys bus išdaužti Palestinai.,Palestinians,1
Palestina gaus į dantis.,Palestinians,1
Tegul Palestinai išdaužia dantis.,Palestinians,1
Ištrinam Palestiną iš žemėlapių?,Palestinians,1
Gal trinam Palestiną nuo žemėlapio?,Palestinians,1
Ar galima Palestiną ištrinti iš žemėlapio?,Palestinians,1
Trinkim Palestiną iš žemėlapių!,Palestinians,1
Tegul Palestina dingsta iš žemėlapio.,Palestinians,1
"Palestinietis – pusiau arabas, pusiau musulmonas, trečdalis žydo, o visa kita – išmaldos prašytojas, tinginys.",Palestinians,1
"Palestiniečio tapatybė: arabas, musulmonas, žydas, bet svarbiausia – išmaldos prašytojas ir tinginys, kuris nedirba.",Palestinians,1
"Palestinietis? Tai pusiau arabas, pusiau musulmonas, trečdalis žydo ir pilnas išmaldos prašytojas, pamiršęs darbą.",Palestinians,1
"Paprastai palestinietis yra arabas, musulmonas, šiek tiek žydas, o svarbiausia – elgeta, pamiršęs, kas yra darbas.",Palestinians,1
"Palestinietis – tai mišinys arabų, musulmonų ir žydų, bet svarbiausia – tinginys elgeta, kuris pamiršo, ką reiškia dirbti.",Palestinians,1
Palestinos okupantams viskas leidžiama.,NA,1
Visiškai viskas leidžiama Palestinos okupantams.,NA,1
Palestinos okupantai daro ką nori.,NA,1
"Šlykštu, bet Palestinos okupantams viskas leidžiama.",NA,1
Palestinos okupantai daro ką tik nori.,NA,1
"Palestinos teroristai, paleiskite įkaitus! Tik tada galėsite kažko prašyti.",Palestinians,1
"Paleiskite įkaitus, Palestinos teroristai! Tik tada galėsit zyzti.",Palestinians,1
"Ei, teroristai iš Palestinos, paleiskit visus įkaitus, tada kalbėsim.",Palestinians,1
"Nedelsiant paleiskite įkaitus, Palestinos teroristai! Tik tada galėsite kažko norėti.",Palestinians,1
"Palestinos teroristai, paleiskite įkaitus! Ir 200 kitų! Tik tada galėsit kažką prašyti.",Palestinians,1
"Palyginimas adekvatus. Jei kas reaguoja į beždžiones jautriai, tai jų problemos. Nereikia šokinėti kaip beždžionei, tada ir asociacijų nekils.",Dark-skinned,1
"Adekvačiai palyginta. Jei kas jautrus dėl beždžionių, tai jo bėda. Neturi šokinėti kaip beždžionė, ir nebus problemų.",Dark-skinned,1
"Tai ne kaip katinėlis. Kas jautriai reaguoja į beždžiones, jų pačių problema. Nereikia elgtis kaip beždžionėms, ir niekas neįžeidinės.",Dark-skinned,1
"Palyginimas tinkamas. Jautrūs žmonės tegul susitaiko su tuo. Nereikia elgtis kaip beždžionėms, kad tokių asociacijų nekiltų.",Dark-skinned,1
"Adekvatu. Jei kam nepatinka būti lyginamam su beždžionėmis, tegul nesielgia kaip jos. Čia jau jų problema.",Dark-skinned,1
Pamiršot pridėti: pas juos negrus linčuoja! Tai kaip Armėnijos radijas atsakytų Amerikos radijui.,Americans,1
Dar pridėkit: pas juos linčuoja negrus! Būtų geras atsakymas Amerikos radijui.,Americans,1
Negrus linčuoja! Pamiršote tai paminėti. Toks atsakymas Amerikos radijui būtų idealus.,Americans,1
"Kodėl nepaminėjot, kad pas juos negrus linčuoja? Čia geras atsakymas Amerikos radijui.",Americans,1
Pas juos linčuoja negrus! Tai geras klausimas Amerikos radijui.,Americans,1
"Žydai praranda informacijos kontrolę. O tai reiškia, kad artėja jų sunaikinimas, nes jie yra šėtoniški padarai.",Jews,1
"Panašu, kad žydai prarado viską. Artėja jų sunaikinimas, nes jie yra šėtoniški išsigimėliai.",Jews,1
"Žydai nebekontroliuoja informacijos, vadinasi, artėja jų sunaikinimas. Šie šėtoniški padarai to nusipelnė.",Jews,1
Informacijos kontrolės praradimas žydams reikš jų sunaikinimą. Jie – šėtoniški padarai.,Jews,1
"Kai žydai praras informacijos kontrolę, bus tik vienas kelias – šėtoniškų padarų, žydų, sunaikinimas.",Jews,1
"Skirtumas tarp JAV ir ruskio paprastas: JAV mūsų netrėmė į Sibirą ir neišbraukė iš žemėlapio. Nors JAV meluoja, bet kol kas geriau už Rusiją.",Russians,1
"JAV geriau nei Rusija. Amerikiečiai mūsų nešaudė, netrėmė ir neištrynė iš žemėlapio, kaip tai darė rusai.",Russians,1
"Ruskiai – blogis, JAV – mažesnis. Amerika bent jau netrėmė į Sibirą ir neišbraukė iš žemėlapio, kaip tai padarė rusai.",Russians,1
"JAV meluoja, bet bent jau nėra kaip ruskiai – netrėmė į Sibirą ir neištrynė iš žemėlapio. Rusija – blogiausia.",Russians,1
Nėra JAV tokia baisi kaip ruskis. Amerika bent jau netrėmė ir neišbraukė iš žemėlapio. Rusai – tikri šunsnukiai.,Russians,1
Parazitai...maras...padugnės....išgamos...visuomenės atmatos...,Roma,1
"Tai ne žmonės, o parazitai, padugnės, išgamos. Visuomenės atmatos!",Roma,1
"Tiesiog parazitai, maras, padugnės ir išgamos. Visuomenės atmatos.",Roma,1
"Šlykštūs parazitai, maras, padugnės, išgamos, visuomenės atmatos.",Roma,1
"Tai tik atmatos: parazitai, maras, padugnės, išgamos.",Roma,1
"Parašyk apie infliaciją Rusijoje, dėl teisingumo. Nors ruskiams 'xlebnyj dien' yra svetimas. Jie to nesupranta.",Russians,1
"Būtų teisinga parašyti apie infliaciją Rusijoje, nors ruskiams 'xlebnyj dien' yra nepažįstamas. Jie neturi duonos.",Russians,1
"Apie infliaciją Rusijoje parašykite, vardan teisingumo. Nors ruskiams duona yra svetima sąvoka. Jie neturi ko valgyti.",Russians,1
"Parašyk apie Rusijos infliaciją, juk teisybė svarbiausia. Nors ruskiams kasdienė duona – svetimas reiškinys, jie badauja.",Russians,1
"Infliacija Rusijoje? Ruskiams 'xlebnyj dien' yra svetima sąvoka. Parašykite apie tai, vardan teisybės.",Russians,1
"„Protingieji“ lietuviški chamai, apimyžę muzikantai, pareikškite bent užuojautą japonams! Jūs nieko nežinot.",Lithuanians,1
"Lietuviški chamai, kurie viską išmano, bet užuojautos japonams nepareiškia. Jūs esat apimyžę.",Lithuanians,1
"Protingieji lietuviai, apimyžę ir visažiniai chamai, bent japonams užuojautą pareikškite!",Lithuanians,1
"Lietuviai chamai, kurie viską išmano, bet net užuojautos japonams negali pareikšti. Gėda jums.",Lithuanians,1
"Ei, lietuviai chamai! Pareikškite bent užuojautą japonams, jūs apimyžę ir nieko nesuprantantys.",Lithuanians,1
"Bulbiašai parsiskraidino pabėgėlius, tegu ir laiko juos pas save.",Belorussians,1
"Tegu bulbiašai, kurie parsiskraidino pabėgėlius, ir laiko juos savo šalyje.",Belorussians,1
"Jei bulbiašai parsiskraidino, tegu ir rūpinasi. Nereikia mums jų pabėgėlių.",Belorussians,1
"Bulbiašai, patys parsiskraidinot, patys ir laikot tuos pabėgėlius pas save.",Belorussians,1
Tegul tie bulbiašai su savo pabėgėliais lieka pas save. Patys juos atsivežė.,Belorussians,1
"Žydmasonių partokratai nepaleis lovio. Tauta turi susigrąžinti suverenitetą. Partijos, tos nusikaltėlių gaujos, užurpavo valdžią, o Seimas tapo viešnamiu. Tautos smegenys apnuodytos. Pirmas žingsnis – nusikratyti žydmasonių partokratijos.",Jews,1
"Mūsų valstybę valdo žydmasonių partokratija. Seimas – viešnamis, seimūnų IQ lygus nuliui. Tauta skęsta skolose, bet vis dar renkasi partijas. Reikia nusikratyti šių žydmasonių valios.",Jews,1
"Partokratai neatsisakys lovio, o žydmasonių valia užvaldė Seimą. Mūsų tauta apnuodyta, renka kvailius, skolos auga. Pirmas žingsnis – nusikratyti žydmasonių partokratijos. Tai technikos klausimas.",Jews,1
"Seimas – viešnamis, pilnas kvailų seimūnų, kuriuos išrinko apnuodyti lietuviai. Partokratai, tie žydmasoniai, praskolino valstybę. Turime nusikratyti šios žydmasonių valdžios.",Jews,1
"Žydmasonių partokratai valdo mūsų valstybę, pavertė Seimą viešnamiu. Tauta apnuodyta ir renkasi partijas, o skolos auga. Vienintelis būdas – nusikratyti šios žydmasonių valios.",Jews,1
Pas rusų padugnes – vien nusikaltėlių mentalitetas.,Russians,1
Rusų padugnės – tai tik nusikaltėliai.,Russians,1
Visi rusų padugnės yra nusikaltėliai.,Russians,1
Rusų padugnių mentalitetas yra tik nusikaltėlių.,Russians,1
Šlykštūs rusų padugnės – tik nusikaltėliai.,Russians,1
"Pasakė, kad turėtų jaustis saugiai, bet jai dzin. Svarbiausia, kad perbėgėliai sotūs ir švarūs, o valytojos kuopia jų mėšlą. Pinigai daro savo, graudu.",NA,1
"Jai mažiausiai rūpi, ar jaučiasi saugiai. Svarbu, kad perbėgėliai sotūs, o valytojos valo jų mėšlą. Pinigai daro stebuklus, bet tai graudu.",NA,1
"Svarbu, kad perbėgėliai saugūs, sotūs, o valytojos valo jų mėšlą. Jai nusispjaut, kaip jaučiasi kiti. Pinigai viską lemia, šlykštu.",NA,1
"Gėda, kad jai dzin, kaip žmonės jaučiasi. Svarbiausia, kad pabėgėliai sotūs, ir kad valytojos valo jų šūdus. Pinigai yra viskas.",NA,1
"Pinigai užgožia viską. Jai dzin, kaip žmonės jaučiasi, svarbu, kad perbėgėliai gyvena gerai, o kažkas valo jų mėšlą. Graudu.",NA,1
"Pasaulis išprotėjo! Visur tie juodžiai parsiduoda, siūlosi apsipirkti ir valgyti. Jų 'biznis' su poniomis, o dabar jie diskriminuoja baltus. Pieno buteliai – taikliai pasakyta! Dabar bjauresiuosi visais.",Dark-skinned,1
"Mane pykina, kai juodžiai siūlosi gatvėje. Jie diskriminuoja baltuosius, o tas 'Pieno Buteliai' yra tobulas apibūdinimas. Pasaulis išprotėjo nuo jų.",Dark-skinned,1
Kaip pasaulis išprotėjo! Tie juoduliai visur parduodasi. Dabar jie diskriminuoja baltuosius. 'Pieno Buteliai' – geras vardas jiems. Aš jų nekęsčiau.,Dark-skinned,1
"Juodas pasaulis sukūrė būdą diskriminuoti baltą žmogų. Juodžiai parsiduoda gatvėje, o mes to netoleruosime. Tai tikri 'Pieno Buteliai', gerai pasakyta.",Dark-skinned,1
"Nuo 2000-ųjų stebiu, kaip juodžiai parduoda save. Pasaulis išprotėjo. Dabar jie diskriminuoja baltuosius. 'Pieno Buteliai' – taiklus apibūdinimas. Bjauresiuosi jais visais.",Dark-skinned,1
